Label,auc,improve_sample_id,improve_chem_id
0.8939,0.8939,ACH-000636,Drug_564
0.7384,0.7384,ACH-000636,Drug_870
0.7194,0.7194,ACH-000636,Drug_1520
0.7328,0.7328,ACH-000636,Drug_643
0.899,0.899,ACH-000636,Drug_883
0.6644,0.6644,ACH-000636,Drug_614
0.9003,0.9003,ACH-000636,Drug_802
0.9103,0.9103,ACH-000636,Drug_1507
0.8056,0.8056,ACH-000636,Drug_665
0.786,0.786,ACH-000636,Drug_1005
0.8784,0.8784,ACH-000636,Drug_1040
0.8177,0.8177,ACH-000637,Drug_749
0.8138,0.8138,ACH-000637,Drug_1326
0.5813,0.5813,ACH-000637,Drug_490
0.7691,0.7691,ACH-000637,Drug_895
0.7709,0.7709,ACH-000637,Drug_195
0.8533,0.8533,ACH-000637,Drug_1279
0.6853,0.6853,ACH-000637,Drug_1087
0.4319,0.4319,ACH-000637,Drug_1127
0.8287,0.8287,ACH-000637,Drug_685
0.7956,0.7956,ACH-000637,Drug_413
0.8486,0.8486,ACH-000637,Drug_564
0.765,0.765,ACH-000637,Drug_870
0.8463,0.8463,ACH-000637,Drug_643
0.7907,0.7907,ACH-000637,Drug_883
0.533,0.533,ACH-000637,Drug_614
0.8679,0.8679,ACH-000637,Drug_802
0.7646,0.7646,ACH-000637,Drug_435
0.9585,0.9585,ACH-000637,Drug_1507
0.7844,0.7844,ACH-000637,Drug_665
0.8352,0.8352,ACH-000637,Drug_1005
0.9324,0.9324,ACH-000637,Drug_1040
0.8098,0.8098,ACH-000638,Drug_749
0.5188,0.5188,ACH-000638,Drug_490
0.5857,0.5857,ACH-000638,Drug_895
0.6607,0.6607,ACH-000638,Drug_195
0.8609,0.8609,ACH-000638,Drug_1279
0.8711,0.8711,ACH-000638,Drug_768
0.5199,0.5199,ACH-000638,Drug_1127
0.8048,0.8048,ACH-000638,Drug_685
0.8748,0.8748,ACH-000638,Drug_413
0.8401,0.8401,ACH-000638,Drug_564
0.7621,0.7621,ACH-000638,Drug_1520
0.8656,0.8656,ACH-000638,Drug_643
0.9232,0.9232,ACH-000638,Drug_883
0.9812,0.9812,ACH-000638,Drug_802
0.872,0.872,ACH-000638,Drug_435
0.8988,0.8988,ACH-000638,Drug_1507
0.9035,0.9035,ACH-000638,Drug_1005
0.9818,0.9818,ACH-000638,Drug_1040
0.7503,0.7503,ACH-000639,Drug_749
0.8741,0.8741,ACH-000639,Drug_1326
0.4148,0.4148,ACH-000639,Drug_490
0.548,0.548,ACH-000639,Drug_895
0.5533,0.5533,ACH-000639,Drug_195
0.7746,0.7746,ACH-000639,Drug_1279
0.8842,0.8842,ACH-000639,Drug_1087
0.8844,0.8844,ACH-000639,Drug_768
0.4041,0.4041,ACH-000639,Drug_1127
0.9021,0.9021,ACH-000639,Drug_685
0.7904,0.7904,ACH-000639,Drug_413
0.7536,0.7536,ACH-000639,Drug_1520
0.7855,0.7855,ACH-000639,Drug_643
0.6265,0.6265,ACH-000639,Drug_614
0.9791,0.9791,ACH-000639,Drug_1507
0.9363,0.9363,ACH-000639,Drug_665
0.8129,0.8129,ACH-000639,Drug_1005
0.8053,0.8053,ACH-000639,Drug_1040
0.7762,0.7762,ACH-000640,Drug_749
0.7773,0.7773,ACH-000640,Drug_1326
0.5032,0.5032,ACH-000640,Drug_490
0.7223,0.7223,ACH-000640,Drug_895
0.8257,0.8257,ACH-000640,Drug_195
0.8854,0.8854,ACH-000640,Drug_1279
0.896,0.896,ACH-000640,Drug_1087
0.9772,0.9772,ACH-000640,Drug_768
0.5475,0.5475,ACH-000640,Drug_1127
0.8099,0.8099,ACH-000640,Drug_413
0.8938,0.8938,ACH-000640,Drug_564
0.8076,0.8076,ACH-000640,Drug_643
0.8327,0.8327,ACH-000640,Drug_802
0.8401,0.8401,ACH-000640,Drug_1507
0.8121,0.8121,ACH-000640,Drug_1005
0.8276,0.8276,ACH-000640,Drug_1040
0.7964,0.7964,ACH-000643,Drug_749
0.7114,0.7114,ACH-000643,Drug_1326
0.4673,0.4673,ACH-000643,Drug_490
0.9889,0.9889,ACH-000643,Drug_558
0.5559,0.5559,ACH-000643,Drug_895
0.5802,0.5802,ACH-000643,Drug_195
0.9375,0.9375,ACH-000643,Drug_1279
0.6898,0.6898,ACH-000643,Drug_1087
0.7748,0.7748,ACH-000643,Drug_768
0.2869,0.2869,ACH-000643,Drug_1127
0.7844,0.7844,ACH-000643,Drug_685
0.9242,0.9242,ACH-000643,Drug_564
0.8064,0.8064,ACH-000643,Drug_870
0.767,0.767,ACH-000643,Drug_1520
0.9171,0.9171,ACH-000643,Drug_643
0.8002,0.8002,ACH-000643,Drug_883
0.6345,0.6345,ACH-000643,Drug_614
0.7949,0.7949,ACH-000643,Drug_802
0.799,0.799,ACH-000643,Drug_435
0.9647,0.9647,ACH-000643,Drug_1507
0.7174,0.7174,ACH-000643,Drug_665
0.8921,0.8921,ACH-000643,Drug_1005
0.9158,0.9158,ACH-000643,Drug_1040
0.7959,0.7959,ACH-000646,Drug_749
0.8909,0.8909,ACH-000646,Drug_1326
0.5334,0.5334,ACH-000646,Drug_490
0.8201,0.8201,ACH-000646,Drug_558
0.729,0.729,ACH-000646,Drug_895
0.7428,0.7428,ACH-000646,Drug_195
0.8704,0.8704,ACH-000646,Drug_1279
0.9645,0.9645,ACH-000646,Drug_768
0.7629,0.7629,ACH-000646,Drug_1127
0.959,0.959,ACH-000646,Drug_685
0.9405,0.9405,ACH-000646,Drug_413
0.8698,0.8698,ACH-000646,Drug_564
0.8293,0.8293,ACH-000646,Drug_1520
0.9628,0.9628,ACH-000646,Drug_883
0.694,0.694,ACH-000646,Drug_614
0.9956,0.9956,ACH-000646,Drug_802
0.875,0.875,ACH-000646,Drug_435
0.9506,0.9506,ACH-000646,Drug_1507
0.8256,0.8256,ACH-000646,Drug_665
0.9008,0.9008,ACH-000646,Drug_1005
0.8532,0.8532,ACH-000646,Drug_1040
0.7925,0.7925,ACH-000647,Drug_749
0.8224,0.8224,ACH-000647,Drug_1326
0.4257,0.4257,ACH-000647,Drug_490
0.8532,0.8532,ACH-000647,Drug_558
0.653,0.653,ACH-000647,Drug_195
0.9329,0.9329,ACH-000647,Drug_1279
0.8413,0.8413,ACH-000647,Drug_1087
0.5488,0.5488,ACH-000647,Drug_1127
0.8624,0.8624,ACH-000647,Drug_685
0.8748,0.8748,ACH-000647,Drug_643
0.8068,0.8068,ACH-000647,Drug_883
0.5665,0.5665,ACH-000647,Drug_614
0.8834,0.8834,ACH-000647,Drug_802
0.8185,0.8185,ACH-000647,Drug_435
0.7845,0.7845,ACH-000648,Drug_749
0.7174,0.7174,ACH-000648,Drug_1326
0.8554,0.8554,ACH-000648,Drug_558
0.7305,0.7305,ACH-000648,Drug_195
0.7118,0.7118,ACH-000648,Drug_1087
0.8127,0.8127,ACH-000648,Drug_768
0.5882,0.5882,ACH-000648,Drug_1127
0.9375,0.9375,ACH-000648,Drug_413
0.9349,0.9349,ACH-000648,Drug_564
0.7899,0.7899,ACH-000648,Drug_870
0.73,0.73,ACH-000648,Drug_1520
0.8328,0.8328,ACH-000648,Drug_643
0.7377,0.7377,ACH-000648,Drug_883
0.8423,0.8423,ACH-000648,Drug_802
0.9437,0.9437,ACH-000648,Drug_1507
0.7595,0.7595,ACH-000648,Drug_665
0.8516,0.8516,ACH-000648,Drug_1040
0.8146,0.8146,ACH-000649,Drug_749
0.6056,0.6056,ACH-000649,Drug_490
0.8114,0.8114,ACH-000649,Drug_558
0.6131,0.6131,ACH-000649,Drug_895
0.6015,0.6015,ACH-000649,Drug_195
1.0,1.0,ACH-000649,Drug_768
0.5538,0.5538,ACH-000649,Drug_1127
0.9203,0.9203,ACH-000649,Drug_685
0.8774,0.8774,ACH-000649,Drug_413
0.8448,0.8448,ACH-000649,Drug_1520
0.8619,0.8619,ACH-000649,Drug_643
0.9597,0.9597,ACH-000649,Drug_883
0.5949,0.5949,ACH-000649,Drug_614
0.9885,0.9885,ACH-000649,Drug_1507
0.8909,0.8909,ACH-000649,Drug_665
0.841,0.841,ACH-000649,Drug_1005
0.759,0.759,ACH-000650,Drug_749
0.9323,0.9323,ACH-000650,Drug_1326
0.9333,0.9333,ACH-000650,Drug_558
0.5911,0.5911,ACH-000650,Drug_895
0.6508,0.6508,ACH-000650,Drug_195
0.9345,0.9345,ACH-000650,Drug_1279
0.4976,0.4976,ACH-000650,Drug_1087
0.8993,0.8993,ACH-000650,Drug_768
0.3473,0.3473,ACH-000650,Drug_1127
0.5936,0.5936,ACH-000650,Drug_685
0.8257,0.8257,ACH-000650,Drug_413
0.7416,0.7416,ACH-000650,Drug_870
0.8741,0.8741,ACH-000650,Drug_1520
0.9934,0.9934,ACH-000650,Drug_802
0.9504,0.9504,ACH-000650,Drug_435
0.966,0.966,ACH-000650,Drug_1507
0.8891,0.8891,ACH-000650,Drug_1005
0.9695,0.9695,ACH-000650,Drug_1040
0.7456,0.7456,ACH-000651,Drug_749
0.7966,0.7966,ACH-000651,Drug_1326
0.8325,0.8325,ACH-000651,Drug_558
0.5518,0.5518,ACH-000651,Drug_895
0.5744,0.5744,ACH-000651,Drug_195
0.9563,0.9563,ACH-000651,Drug_1279
0.4535,0.4535,ACH-000651,Drug_1087
0.804,0.804,ACH-000651,Drug_768
0.3512,0.3512,ACH-000651,Drug_1127
0.5497,0.5497,ACH-000651,Drug_685
0.9654,0.9654,ACH-000651,Drug_564
0.75,0.75,ACH-000651,Drug_870
0.7921,0.7921,ACH-000651,Drug_643
0.8571,0.8571,ACH-000651,Drug_883
0.4459,0.4459,ACH-000651,Drug_614
0.9533,0.9533,ACH-000651,Drug_802
0.9157,0.9157,ACH-000651,Drug_435
0.9355,0.9355,ACH-000651,Drug_665
0.7804,0.7804,ACH-000651,Drug_1005
0.8639,0.8639,ACH-000652,Drug_1326
0.8069,0.8069,ACH-000652,Drug_558
0.5507,0.5507,ACH-000652,Drug_895
0.8915,0.8915,ACH-000652,Drug_1279
0.8346,0.8346,ACH-000652,Drug_768
0.619,0.619,ACH-000652,Drug_1127
0.7014,0.7014,ACH-000652,Drug_685
0.9029,0.9029,ACH-000652,Drug_564
0.7141,0.7141,ACH-000652,Drug_870
0.7845,0.7845,ACH-000652,Drug_883
0.8352,0.8352,ACH-000652,Drug_802
0.8201,0.8201,ACH-000652,Drug_1005
0.9196,0.9196,ACH-000654,Drug_749
0.5126,0.5126,ACH-000654,Drug_490
0.9868,0.9868,ACH-000654,Drug_1279
0.8253,0.8253,ACH-000654,Drug_1087
0.9434,0.9434,ACH-000654,Drug_768
0.358,0.358,ACH-000654,Drug_1127
0.9554,0.9554,ACH-000654,Drug_685
0.9862,0.9862,ACH-000654,Drug_564
0.9381,0.9381,ACH-000654,Drug_870
0.9719,0.9719,ACH-000654,Drug_1520
0.8423,0.8423,ACH-000654,Drug_643
0.9473,0.9473,ACH-000654,Drug_883
0.9244,0.9244,ACH-000654,Drug_802
0.9428,0.9428,ACH-000654,Drug_435
0.9067,0.9067,ACH-000654,Drug_1507
0.9027,0.9027,ACH-000654,Drug_1040
0.779,0.779,ACH-000656,Drug_749
0.3631,0.3631,ACH-000656,Drug_490
0.777,0.777,ACH-000656,Drug_558
0.429,0.429,ACH-000656,Drug_895
0.4288,0.4288,ACH-000656,Drug_195
0.9128,0.9128,ACH-000656,Drug_1279
0.7317,0.7317,ACH-000656,Drug_768
0.3343,0.3343,ACH-000656,Drug_1127
0.7882,0.7882,ACH-000656,Drug_413
0.7494,0.7494,ACH-000656,Drug_870
0.8446,0.8446,ACH-000656,Drug_883
0.5905,0.5905,ACH-000656,Drug_614
0.784,0.784,ACH-000656,Drug_435
0.9781,0.9781,ACH-000656,Drug_1507
0.9553,0.9553,ACH-000656,Drug_665
0.7817,0.7817,ACH-000656,Drug_1005
0.7781,0.7781,ACH-000656,Drug_1040
0.8219,0.8219,ACH-000657,Drug_749
0.757,0.757,ACH-000657,Drug_1326
0.4681,0.4681,ACH-000657,Drug_490
0.8014,0.8014,ACH-000657,Drug_558
0.497,0.497,ACH-000657,Drug_895
0.5095,0.5095,ACH-000657,Drug_195
0.5597,0.5597,ACH-000657,Drug_1087
0.8593,0.8593,ACH-000657,Drug_768
0.3284,0.3284,ACH-000657,Drug_1127
0.665,0.665,ACH-000657,Drug_685
0.8596,0.8596,ACH-000657,Drug_413
0.8261,0.8261,ACH-000657,Drug_564
0.6828,0.6828,ACH-000657,Drug_870
0.7213,0.7213,ACH-000657,Drug_1520
0.7022,0.7022,ACH-000657,Drug_643
0.4793,0.4793,ACH-000657,Drug_614
0.9743,0.9743,ACH-000657,Drug_665
0.7691,0.7691,ACH-000657,Drug_1005
0.83,0.83,ACH-000661,Drug_749
0.8856,0.8856,ACH-000661,Drug_1326
0.5791,0.5791,ACH-000661,Drug_490
0.8887,0.8887,ACH-000661,Drug_558
0.6995,0.6995,ACH-000661,Drug_895
0.9333,0.9333,ACH-000661,Drug_1279
0.5594,0.5594,ACH-000661,Drug_1087
0.8585,0.8585,ACH-000661,Drug_768
0.4907,0.4907,ACH-000661,Drug_1127
0.6831,0.6831,ACH-000661,Drug_685
0.7958,0.7958,ACH-000661,Drug_413
0.7304,0.7304,ACH-000661,Drug_564
0.6743,0.6743,ACH-000661,Drug_870
0.8423,0.8423,ACH-000661,Drug_1520
0.7973,0.7973,ACH-000661,Drug_643
0.8324,0.8324,ACH-000661,Drug_883
0.5893,0.5893,ACH-000661,Drug_614
0.851,0.851,ACH-000661,Drug_802
0.8317,0.8317,ACH-000661,Drug_435
0.8451,0.8451,ACH-000661,Drug_1507
0.9169,0.9169,ACH-000661,Drug_665
0.83,0.83,ACH-000661,Drug_1005
0.9175,0.9175,ACH-000661,Drug_1040
0.5072,0.5072,ACH-000662,Drug_490
0.7905,0.7905,ACH-000662,Drug_558
0.588,0.588,ACH-000662,Drug_895
0.5971,0.5971,ACH-000662,Drug_195
0.9273,0.9273,ACH-000662,Drug_1279
0.8641,0.8641,ACH-000662,Drug_1087
0.8751,0.8751,ACH-000662,Drug_768
0.3844,0.3844,ACH-000662,Drug_1127
0.8854,0.8854,ACH-000662,Drug_685
0.9504,0.9504,ACH-000662,Drug_413
0.8628,0.8628,ACH-000662,Drug_564
0.7658,0.7658,ACH-000662,Drug_870
0.8536,0.8536,ACH-000662,Drug_643
0.9279,0.9279,ACH-000662,Drug_883
0.7018,0.7018,ACH-000662,Drug_614
0.9288,0.9288,ACH-000662,Drug_802
0.8758,0.8758,ACH-000662,Drug_435
0.9815,0.9815,ACH-000662,Drug_1507
0.9351,0.9351,ACH-000662,Drug_665
0.8867,0.8867,ACH-000662,Drug_1005
0.9251,0.9251,ACH-000663,Drug_749
0.452,0.452,ACH-000663,Drug_490
0.8308,0.8308,ACH-000663,Drug_558
0.9757,0.9757,ACH-000663,Drug_1279
0.888,0.888,ACH-000663,Drug_1087
0.9495,0.9495,ACH-000663,Drug_768
0.735,0.735,ACH-000663,Drug_1127
0.9598,0.9598,ACH-000663,Drug_685
0.9614,0.9614,ACH-000663,Drug_413
0.811,0.811,ACH-000663,Drug_1520
0.8185,0.8185,ACH-000663,Drug_883
0.7384,0.7384,ACH-000663,Drug_614
0.9714,0.9714,ACH-000663,Drug_802
0.8524,0.8524,ACH-000663,Drug_435
0.9191,0.9191,ACH-000663,Drug_1507
0.7025,0.7025,ACH-000663,Drug_665
0.8292,0.8292,ACH-000663,Drug_1005
0.9468,0.9468,ACH-000663,Drug_1040
0.7152,0.7152,ACH-000665,Drug_749
0.684,0.684,ACH-000665,Drug_1326
0.4832,0.4832,ACH-000665,Drug_490
0.9614,0.9614,ACH-000665,Drug_558
0.5763,0.5763,ACH-000665,Drug_195
0.722,0.722,ACH-000665,Drug_1279
0.7057,0.7057,ACH-000665,Drug_1087
0.4556,0.4556,ACH-000665,Drug_1127
0.7876,0.7876,ACH-000665,Drug_564
0.7081,0.7081,ACH-000665,Drug_1520
0.7617,0.7617,ACH-000665,Drug_643
0.6632,0.6632,ACH-000665,Drug_883
0.5927,0.5927,ACH-000665,Drug_614
0.6877,0.6877,ACH-000665,Drug_802
0.8542,0.8542,ACH-000665,Drug_1507
0.7734,0.7734,ACH-000665,Drug_1005
0.7969,0.7969,ACH-000667,Drug_749
0.8533,0.8533,ACH-000667,Drug_558
0.6976,0.6976,ACH-000667,Drug_195
0.6992,0.6992,ACH-000667,Drug_1279
0.7399,0.7399,ACH-000667,Drug_1087
0.3806,0.3806,ACH-000667,Drug_1127
0.8859,0.8859,ACH-000667,Drug_685
0.945,0.945,ACH-000667,Drug_564
0.7346,0.7346,ACH-000667,Drug_870
0.7941,0.7941,ACH-000667,Drug_1520
0.8589,0.8589,ACH-000667,Drug_643
0.8423,0.8423,ACH-000667,Drug_883
0.5097,0.5097,ACH-000667,Drug_614
0.8148,0.8148,ACH-000667,Drug_802
0.9175,0.9175,ACH-000667,Drug_435
0.9939,0.9939,ACH-000667,Drug_1507
0.9378,0.9378,ACH-000667,Drug_665
0.9748,0.9748,ACH-000667,Drug_1005
0.828,0.828,ACH-000667,Drug_1040
0.8606,0.8606,ACH-000668,Drug_749
0.8191,0.8191,ACH-000668,Drug_1326
0.4904,0.4904,ACH-000668,Drug_490
0.6075,0.6075,ACH-000668,Drug_195
0.8712,0.8712,ACH-000668,Drug_1279
0.8582,0.8582,ACH-000668,Drug_1087
0.9883,0.9883,ACH-000668,Drug_768
0.4079,0.4079,ACH-000668,Drug_1127
0.8457,0.8457,ACH-000668,Drug_685
0.8532,0.8532,ACH-000668,Drug_413
0.9626,0.9626,ACH-000668,Drug_564
0.7765,0.7765,ACH-000668,Drug_1520
0.8677,0.8677,ACH-000668,Drug_643
0.9127,0.9127,ACH-000668,Drug_883
0.591,0.591,ACH-000668,Drug_614
0.9213,0.9213,ACH-000668,Drug_802
0.8223,0.8223,ACH-000668,Drug_435
0.9637,0.9637,ACH-000668,Drug_1507
0.9122,0.9122,ACH-000668,Drug_665
0.8261,0.8261,ACH-000668,Drug_1005
0.9779,0.9779,ACH-000668,Drug_1040
0.8925,0.8925,ACH-000669,Drug_749
0.942,0.942,ACH-000669,Drug_1326
0.6852,0.6852,ACH-000669,Drug_490
0.8434,0.8434,ACH-000669,Drug_1279
0.7969,0.7969,ACH-000669,Drug_1087
0.9493,0.9493,ACH-000669,Drug_413
0.9652,0.9652,ACH-000669,Drug_564
0.8201,0.8201,ACH-000669,Drug_870
0.8532,0.8532,ACH-000669,Drug_1520
0.9527,0.9527,ACH-000669,Drug_643
0.9438,0.9438,ACH-000669,Drug_883
0.688,0.688,ACH-000669,Drug_614
0.9521,0.9521,ACH-000669,Drug_802
0.8325,0.8325,ACH-000669,Drug_435
0.8569,0.8569,ACH-000669,Drug_1507
0.8821,0.8821,ACH-000669,Drug_665
0.9481,0.9481,ACH-000669,Drug_1005
0.779,0.779,ACH-000670,Drug_749
0.8542,0.8542,ACH-000670,Drug_1326
0.5622,0.5622,ACH-000670,Drug_895
0.5562,0.5562,ACH-000670,Drug_195
0.95,0.95,ACH-000670,Drug_1279
0.7197,0.7197,ACH-000670,Drug_1087
0.9426,0.9426,ACH-000670,Drug_768
0.2201,0.2201,ACH-000670,Drug_1127
0.8061,0.8061,ACH-000670,Drug_685
0.8298,0.8298,ACH-000670,Drug_413
0.7907,0.7907,ACH-000670,Drug_870
0.7921,0.7921,ACH-000670,Drug_1520
0.8533,0.8533,ACH-000670,Drug_883
0.9281,0.9281,ACH-000670,Drug_802
0.9644,0.9644,ACH-000670,Drug_665
0.6967,0.6967,ACH-000670,Drug_1005
0.9617,0.9617,ACH-000670,Drug_1040
0.8614,0.8614,ACH-000672,Drug_749
0.8714,0.8714,ACH-000672,Drug_1326
0.5316,0.5316,ACH-000672,Drug_490
0.8129,0.8129,ACH-000672,Drug_558
0.6622,0.6622,ACH-000672,Drug_895
0.685,0.685,ACH-000672,Drug_195
0.9187,0.9187,ACH-000672,Drug_1279
0.8709,0.8709,ACH-000672,Drug_1087
0.8284,0.8284,ACH-000672,Drug_1127
0.903,0.903,ACH-000672,Drug_413
0.927,0.927,ACH-000672,Drug_564
0.7035,0.7035,ACH-000672,Drug_870
0.9027,0.9027,ACH-000672,Drug_1520
0.9255,0.9255,ACH-000672,Drug_643
0.9141,0.9141,ACH-000672,Drug_802
0.8412,0.8412,ACH-000672,Drug_1507
0.8917,0.8917,ACH-000672,Drug_665
0.9373,0.9373,ACH-000672,Drug_1005
0.9912,0.9912,ACH-000672,Drug_1040
0.6698,0.6698,ACH-000674,Drug_1326
0.3504,0.3504,ACH-000674,Drug_490
0.839,0.839,ACH-000674,Drug_558
0.9633,0.9633,ACH-000674,Drug_1279
0.4488,0.4488,ACH-000674,Drug_1087
0.7867,0.7867,ACH-000674,Drug_768
0.5621,0.5621,ACH-000674,Drug_685
0.8342,0.8342,ACH-000674,Drug_413
1.0,1.0,ACH-000674,Drug_564
0.8311,0.8311,ACH-000674,Drug_870
0.65,0.65,ACH-000674,Drug_883
0.5073,0.5073,ACH-000674,Drug_614
0.7403,0.7403,ACH-000674,Drug_802
0.6135,0.6135,ACH-000674,Drug_435
0.887,0.887,ACH-000674,Drug_1507
0.6331,0.6331,ACH-000674,Drug_665
0.7674,0.7674,ACH-000674,Drug_1005
0.9538,0.9538,ACH-000674,Drug_1040
0.749,0.749,ACH-000677,Drug_749
0.8542,0.8542,ACH-000677,Drug_1326
0.8668,0.8668,ACH-000677,Drug_558
0.4945,0.4945,ACH-000677,Drug_195
0.7894,0.7894,ACH-000677,Drug_1087
0.8178,0.8178,ACH-000677,Drug_685
0.907,0.907,ACH-000677,Drug_564
0.741,0.741,ACH-000677,Drug_1520
0.787,0.787,ACH-000677,Drug_643
0.9081,0.9081,ACH-000677,Drug_802
0.9357,0.9357,ACH-000677,Drug_435
0.8423,0.8423,ACH-000677,Drug_1507
0.8927,0.8927,ACH-000677,Drug_1005
0.9261,0.9261,ACH-000677,Drug_1040
0.8284,0.8284,ACH-000678,Drug_749
0.8983,0.8983,ACH-000678,Drug_1326
0.5092,0.5092,ACH-000678,Drug_490
0.6078,0.6078,ACH-000678,Drug_895
0.6179,0.6179,ACH-000678,Drug_195
0.9149,0.9149,ACH-000678,Drug_1087
0.9138,0.9138,ACH-000678,Drug_768
0.5565,0.5565,ACH-000678,Drug_1127
0.9574,0.9574,ACH-000678,Drug_685
0.8201,0.8201,ACH-000678,Drug_413
0.8356,0.8356,ACH-000678,Drug_870
0.7602,0.7602,ACH-000678,Drug_1520
0.8334,0.8334,ACH-000678,Drug_883
1.0,1.0,ACH-000678,Drug_802
0.8443,0.8443,ACH-000678,Drug_435
0.9465,0.9465,ACH-000678,Drug_1507
0.9926,0.9926,ACH-000678,Drug_665
0.9627,0.9627,ACH-000678,Drug_1005
1.0,1.0,ACH-000678,Drug_1040
0.8346,0.8346,ACH-000681,Drug_1326
0.4455,0.4455,ACH-000681,Drug_490
0.792,0.792,ACH-000681,Drug_558
0.6002,0.6002,ACH-000681,Drug_895
0.6094,0.6094,ACH-000681,Drug_195
0.9056,0.9056,ACH-000681,Drug_1279
0.5268,0.5268,ACH-000681,Drug_1087
0.9115,0.9115,ACH-000681,Drug_768
0.2945,0.2945,ACH-000681,Drug_1127
0.6939,0.6939,ACH-000681,Drug_685
0.7872,0.7872,ACH-000681,Drug_413
0.839,0.839,ACH-000681,Drug_564
0.6414,0.6414,ACH-000681,Drug_870
0.6921,0.6921,ACH-000681,Drug_1520
0.752,0.752,ACH-000681,Drug_643
0.8595,0.8595,ACH-000681,Drug_883
0.4559,0.4559,ACH-000681,Drug_614
0.9549,0.9549,ACH-000681,Drug_802
0.7568,0.7568,ACH-000681,Drug_435
0.8245,0.8245,ACH-000681,Drug_1507
0.8339,0.8339,ACH-000681,Drug_665
0.7793,0.7793,ACH-000681,Drug_1005
0.8387,0.8387,ACH-000684,Drug_749
0.8278,0.8278,ACH-000684,Drug_1326
0.5802,0.5802,ACH-000684,Drug_490
0.7507,0.7507,ACH-000684,Drug_195
0.9469,0.9469,ACH-000684,Drug_1279
0.7464,0.7464,ACH-000684,Drug_1087
0.8587,0.8587,ACH-000684,Drug_768
0.5237,0.5237,ACH-000684,Drug_1127
0.8586,0.8586,ACH-000684,Drug_685
0.8857,0.8857,ACH-000684,Drug_564
0.8088,0.8088,ACH-000684,Drug_870
0.7984,0.7984,ACH-000684,Drug_1520
0.8259,0.8259,ACH-000684,Drug_643
0.8082,0.8082,ACH-000684,Drug_883
0.7189,0.7189,ACH-000684,Drug_614
0.8566,0.8566,ACH-000684,Drug_802
0.92,0.92,ACH-000684,Drug_435
0.8927,0.8927,ACH-000684,Drug_1507
0.8292,0.8292,ACH-000684,Drug_1005
0.8488,0.8488,ACH-000684,Drug_1040
0.8253,0.8253,ACH-000687,Drug_749
0.7771,0.7771,ACH-000687,Drug_1326
0.4542,0.4542,ACH-000687,Drug_490
0.9121,0.9121,ACH-000687,Drug_558
0.4668,0.4668,ACH-000687,Drug_895
0.438,0.438,ACH-000687,Drug_195
0.8622,0.8622,ACH-000687,Drug_1279
0.9061,0.9061,ACH-000687,Drug_1087
0.8003,0.8003,ACH-000687,Drug_768
0.2991,0.2991,ACH-000687,Drug_1127
0.927,0.927,ACH-000687,Drug_685
0.97,0.97,ACH-000687,Drug_413
0.985,0.985,ACH-000687,Drug_564
0.791,0.791,ACH-000687,Drug_643
0.5925,0.5925,ACH-000687,Drug_614
0.895,0.895,ACH-000687,Drug_802
0.9696,0.9696,ACH-000687,Drug_435
0.8887,0.8887,ACH-000687,Drug_665
0.8069,0.8069,ACH-000687,Drug_1005
1.0,1.0,ACH-000687,Drug_1040
0.7485,0.7485,ACH-000693,Drug_749
0.8084,0.8084,ACH-000693,Drug_1326
0.516,0.516,ACH-000693,Drug_490
0.8223,0.8223,ACH-000693,Drug_558
0.507,0.507,ACH-000693,Drug_195
0.1955,0.1955,ACH-000693,Drug_1127
0.9343,0.9343,ACH-000693,Drug_685
0.8297,0.8297,ACH-000693,Drug_564
0.7751,0.7751,ACH-000693,Drug_643
0.7311,0.7311,ACH-000693,Drug_883
0.5029,0.5029,ACH-000693,Drug_614
0.817,0.817,ACH-000693,Drug_802
0.7331,0.7331,ACH-000693,Drug_435
0.909,0.909,ACH-000693,Drug_1507
0.7257,0.7257,ACH-000693,Drug_665
0.8175,0.8175,ACH-000693,Drug_1005
0.8227,0.8227,ACH-000694,Drug_749
0.8642,0.8642,ACH-000694,Drug_1326
0.5258,0.5258,ACH-000694,Drug_490
0.8069,0.8069,ACH-000694,Drug_558
0.5631,0.5631,ACH-000694,Drug_895
0.5567,0.5567,ACH-000694,Drug_195
0.9438,0.9438,ACH-000694,Drug_1279
0.8562,0.8562,ACH-000694,Drug_1087
0.9906,0.9906,ACH-000694,Drug_768
0.3034,0.3034,ACH-000694,Drug_1127
0.9099,0.9099,ACH-000694,Drug_685
0.8084,0.8084,ACH-000694,Drug_413
0.9553,0.9553,ACH-000694,Drug_564
0.8079,0.8079,ACH-000694,Drug_870
0.8697,0.8697,ACH-000694,Drug_883
0.5894,0.5894,ACH-000694,Drug_614
0.9841,0.9841,ACH-000694,Drug_802
0.7857,0.7857,ACH-000694,Drug_435
0.9841,0.9841,ACH-000694,Drug_1507
0.7727,0.7727,ACH-000694,Drug_665
0.9395,0.9395,ACH-000694,Drug_1005
0.8719,0.8719,ACH-000696,Drug_749
0.86,0.86,ACH-000696,Drug_1326
0.4307,0.4307,ACH-000696,Drug_490
0.7876,0.7876,ACH-000696,Drug_558
0.556,0.556,ACH-000696,Drug_195
0.9642,0.9642,ACH-000696,Drug_1279
0.8104,0.8104,ACH-000696,Drug_1087
0.9942,0.9942,ACH-000696,Drug_768
0.3477,0.3477,ACH-000696,Drug_1127
0.9266,0.9266,ACH-000696,Drug_685
